2023-05-11 04:14:16,980	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.PottsTokenizerWithNegation	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 0.456 mean absolute error, 1.824 mean squared error, 0.878 recall of 1.0, 0.8922764227642277 precision of 1.0, inf recall of 2.0, inf precision of 2.0, inf recall of 3.0, inf precision of 3.0, inf recall of 4.0, inf precision of 4.0, 0.894 recall of 5.0, 0.8799212598425197 precision of 5.0, 886 perfect matches.
2023-05-11 04:15:23,775	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.HuggingBertTokenizer.1	INFO	Training sentiment analyzer: <TensorflowPolarSentimentAnalyzer with <HuggingBertTokenizer> tokenizer>
2023-05-11 04:21:02,974	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.HuggingBertTokenizer.1	INFO	Training succeeded!
2023-05-11 04:21:02,975	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.HuggingBertTokenizer.1	INFO	Evaluating sentiment analyzer: <TensorflowPolarSentimentAnalyzer with <HuggingBertTokenizer> tokenizer>
2023-05-11 04:22:10,742	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.HuggingBertTokenizer.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 0.632 mean absolute error, 2.528 mean squared error, 0.894 recall of 1.0, 0.8097826086956522 precision of 1.0, 0.79 recall of 5.0, 0.8816964285714286 precision of 5.0, 842 perfect matches.
2023-05-11 04:22:10,870	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.HuggingBertTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-11 04:22:10,870	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.HuggingBertTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 0.632 mean absolute error, 2.528 mean squared error, 0.894 recall of 1.0, 0.8097826086956522 precision of 1.0, inf recall of 2.0, inf precision of 2.0, inf recall of 3.0, inf precision of 3.0, inf recall of 4.0, inf precision of 4.0, 0.79 recall of 5.0, 0.8816964285714286 precision of 5.0, 842 perfect matches.
2023-05-11 04:23:16,722	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PlainTokenizer.1	INFO	Training sentiment analyzer: <TensorflowCategorySentimentAnalyzer with <PlainTokenizer> tokenizer>
2023-05-11 04:28:49,797	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PlainTokenizer.1	INFO	Training succeeded!
2023-05-11 04:28:49,798	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PlainTokenizer.1	INFO	Evaluating sentiment analyzer: <TensorflowCategorySentimentAnalyzer with <PlainTokenizer> tokenizer>
2023-05-11 04:29:56,264	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PlainTokenizer.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 0.508 mean absolute error, 2.032 mean squared error, 0.896 recall of 1.0, 0.8565965583173997 precision of 1.0, 0.85 recall of 5.0, 0.8909853249475891 precision of 5.0, 873 perfect matches.
2023-05-11 04:29:56,391	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PlainTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-11 04:29:56,392	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PlainTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 0.508 mean absolute error, 2.032 mean squared error, 0.896 recall of 1.0, 0.8565965583173997 precision of 1.0, inf recall of 2.0, inf precision of 2.0, inf recall of 3.0, inf precision of 3.0, inf recall of 4.0, inf precision of 4.0, 0.85 recall of 5.0, 0.8909853249475891 precision of 5.0, 873 perfect matches.
2023-05-11 04:31:01,629	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.LowercaseTokenizer.1	INFO	Training sentiment analyzer: <TensorflowCategorySentimentAnalyzer with <LowercaseTokenizer> tokenizer>
2023-05-11 04:36:38,357	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.LowercaseTokenizer.1	INFO	Training succeeded!
2023-05-11 04:36:38,358	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.LowercaseTokenizer.1	INFO	Evaluating sentiment analyzer: <TensorflowCategorySentimentAnalyzer with <LowercaseTokenizer> tokenizer>
2023-05-11 04:37:45,390	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.LowercaseTokenizer.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 0.552 mean absolute error, 2.208 mean squared error, 0.838 recall of 1.0, 0.8802521008403361 precision of 1.0, 0.886 recall of 5.0, 0.8454198473282443 precision of 5.0, 862 perfect matches.
2023-05-11 04:37:45,519	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.LowercaseTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-11 04:37:45,519	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.LowercaseTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 0.552 mean absolute error, 2.208 mean squared error, 0.838 recall of 1.0, 0.8802521008403361 precision of 1.0, inf recall of 2.0, inf precision of 2.0, inf recall of 3.0, inf precision of 3.0, inf recall of 4.0, inf precision of 4.0, 0.886 recall of 5.0, 0.8454198473282443 precision of 5.0, 862 perfect matches.
2023-05-11 04:38:49,338	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.NLTKWordTokenizer.1	INFO	Training sentiment analyzer: <TensorflowCategorySentimentAnalyzer with <NLTKWordTokenizer> tokenizer>
2023-05-11 04:44:27,594	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.NLTKWordTokenizer.1	INFO	Training succeeded!
2023-05-11 04:44:27,595	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.NLTKWordTokenizer.1	INFO	Evaluating sentiment analyzer: <TensorflowCategorySentimentAnalyzer with <NLTKWordTokenizer> tokenizer>
2023-05-11 04:45:35,966	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.NLTKWordTokenizer.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 0.52 mean absolute error, 2.08 mean squared error, 0.87 recall of 1.0, 0.87 precision of 1.0, 0.87 recall of 5.0, 0.87 precision of 5.0, 870 perfect matches.
2023-05-11 04:45:36,333	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.NLTKWordTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-11 04:45:36,333	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.NLTKWordTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 0.52 mean absolute error, 2.08 mean squared error, 0.87 recall of 1.0, 0.87 precision of 1.0, inf recall of 2.0, inf precision of 2.0, inf recall of 3.0, inf precision of 3.0, inf recall of 4.0, inf precision of 4.0, 0.87 recall of 5.0, 0.87 precision of 5.0, 870 perfect matches.
2023-05-11 04:46:42,506	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PottsTokenizer.1	INFO	Training sentiment analyzer: <TensorflowCategorySentimentAnalyzer with <PottsTokenizer> tokenizer>
2023-05-11 04:48:23,021	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PottsTokenizer.1	ERROR	Training failed, trying again with a different dataset...
2023-05-11 04:49:26,469	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PottsTokenizer.2	INFO	Training sentiment analyzer: <TensorflowCategorySentimentAnalyzer with <PottsTokenizer> tokenizer>
2023-05-11 04:55:07,754	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PottsTokenizer.2	INFO	Training succeeded!
2023-05-11 04:55:07,770	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PottsTokenizer.2	INFO	Evaluating sentiment analyzer: <TensorflowCategorySentimentAnalyzer with <PottsTokenizer> tokenizer>
2023-05-11 04:56:14,805	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PottsTokenizer.2	INFO	Evaluation results: Evaluation results: 1000 evaluated, 0.468 mean absolute error, 1.872 mean squared error, 0.908 recall of 1.0, 0.8647619047619047 precision of 1.0, 0.858 recall of 5.0, 0.9031578947368422 precision of 5.0, 883 perfect matches.
2023-05-11 04:56:14,983	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PottsTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-11 04:56:14,983	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PottsTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 0.468 mean absolute error, 1.872 mean squared error, 0.908 recall of 1.0, 0.8647619047619047 precision of 1.0, inf recall of 2.0, inf precision of 2.0, inf recall of 3.0, inf precision of 3.0, inf recall of 4.0, inf precision of 4.0, 0.858 recall of 5.0, 0.9031578947368422 precision of 5.0, 883 perfect matches.
2023-05-11 04:57:21,995	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PottsTokenizerWithNegation.1	INFO	Training sentiment analyzer: <TensorflowCategorySentimentAnalyzer with <PottsTokenizerWithNegation> tokenizer>
2023-05-11 05:03:07,053	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PottsTokenizerWithNegation.1	INFO	Training succeeded!
2023-05-11 05:03:07,064	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PottsTokenizerWithNegation.1	INFO	Evaluating sentiment analyzer: <TensorflowCategorySentimentAnalyzer with <PottsTokenizerWithNegation> tokenizer>
2023-05-11 05:04:13,641	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PottsTokenizerWithNegation.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 0.576 mean absolute error, 2.304 mean squared error, 0.814 recall of 1.0, 0.888646288209607 precision of 1.0, 0.898 recall of 5.0, 0.8284132841328413 precision of 5.0, 856 perfect matches.
2023-05-11 05:04:13,776	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PottsTokenizerWithNegation	INFO	Reached target of 1 runs, moving on...
2023-05-11 05:04:13,776	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PottsTokenizerWithNegation	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 0.576 mean absolute error, 2.304 mean squared error, 0.814 recall of 1.0, 0.888646288209607 precision of 1.0, inf recall of 2.0, inf precision of 2.0, inf recall of 3.0, inf precision of 3.0, inf recall of 4.0, inf precision of 4.0, 0.898 recall of 5.0, 0.8284132841328413 precision of 5.0, 856 perfect matches.
2023-05-11 05:05:23,420	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.HuggingBertTokenizer.1	INFO	Training sentiment analyzer: <TensorflowCategorySentimentAnalyzer with <HuggingBertTokenizer> tokenizer>
2023-05-11 05:11:11,965	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.HuggingBertTokenizer.1	INFO	Training succeeded!
2023-05-11 05:11:11,974	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.HuggingBertTokenizer.1	INFO	Evaluating sentiment analyzer: <TensorflowCategorySentimentAnalyzer with <HuggingBertTokenizer> tokenizer>
2023-05-11 05:12:19,280	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.HuggingBertTokenizer.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 0.58 mean absolute error, 2.32 mean squared error, 0.864 recall of 1.0, 0.8487229862475442 precision of 1.0, 0.846 recall of 5.0, 0.8615071283095723 precision of 5.0, 855 perfect matches.
2023-05-11 05:12:19,427	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.HuggingBertTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-11 05:12:19,427	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.HuggingBertTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 0.58 mean absolute error, 2.32 mean squared error, 0.864 recall of 1.0, 0.8487229862475442 precision of 1.0, inf recall of 2.0, inf precision of 2.0, inf recall of 3.0, inf precision of 3.0, inf recall of 4.0, inf precision of 4.0, 0.846 recall of 5.0, 0.8615071283095723 precision of 5.0, 855 perfect matches.
2023-05-11 05:15:05,229	__main__.sample_reviews_varied.ThreeCheat.PlainTokenizer.1	INFO	Training sentiment analyzer: <ThreeCheat with <PlainTokenizer> tokenizer>
2023-05-11 05:15:05,230	__main__.sample_reviews_varied.ThreeCheat.PlainTokenizer.1	INFO	Training succeeded!
2023-05-11 05:15:05,230	__main__.sample_reviews_varied.ThreeCheat.PlainTokenizer.1	INFO	Evaluating sentiment analyzer: <ThreeCheat with <PlainTokenizer> tokenizer>
2023-05-11 05:15:05,293	__main__.sample_reviews_varied.ThreeCheat.PlainTokenizer.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 1.2 mean absolute error, 2.0 mean squared error, 0.0 recall of 1.0, inf precision of 1.0, 0.0 recall of 2.0, inf precision of 2.0, 1.0 recall of 3.0, 0.2 precision of 3.0, 0.0 recall of 4.0, inf precision of 4.0, 0.0 recall of 5.0, inf precision of 5.0, 200 perfect matches.
2023-05-11 05:15:05,424	__main__.sample_reviews_varied.ThreeCheat.PlainTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-11 05:15:05,424	__main__.sample_reviews_varied.ThreeCheat.PlainTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 1.2 mean absolute error, 2.0 mean squared error, 0.0 recall of 1.0, inf precision of 1.0, 0.0 recall of 2.0, inf precision of 2.0, 1.0 recall of 3.0, 0.2 precision of 3.0, 0.0 recall of 4.0, inf precision of 4.0, 0.0 recall of 5.0, inf precision of 5.0, 200 perfect matches.
2023-05-11 05:17:48,478	__main__.sample_reviews_varied.ThreeCheat.LowercaseTokenizer.1	INFO	Training sentiment analyzer: <ThreeCheat with <LowercaseTokenizer> tokenizer>
2023-05-11 05:17:48,478	__main__.sample_reviews_varied.ThreeCheat.LowercaseTokenizer.1	INFO	Training succeeded!
2023-05-11 05:17:48,478	__main__.sample_reviews_varied.ThreeCheat.LowercaseTokenizer.1	INFO	Evaluating sentiment analyzer: <ThreeCheat with <LowercaseTokenizer> tokenizer>
2023-05-11 05:17:48,542	__main__.sample_reviews_varied.ThreeCheat.LowercaseTokenizer.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 1.2 mean absolute error, 2.0 mean squared error, 0.0 recall of 1.0, inf precision of 1.0, 0.0 recall of 2.0, inf precision of 2.0, 1.0 recall of 3.0, 0.2 precision of 3.0, 0.0 recall of 4.0, inf precision of 4.0, 0.0 recall of 5.0, inf precision of 5.0, 200 perfect matches.
2023-05-11 05:17:48,676	__main__.sample_reviews_varied.ThreeCheat.LowercaseTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-11 05:17:48,676	__main__.sample_reviews_varied.ThreeCheat.LowercaseTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 1.2 mean absolute error, 2.0 mean squared error, 0.0 recall of 1.0, inf precision of 1.0, 0.0 recall of 2.0, inf precision of 2.0, 1.0 recall of 3.0, 0.2 precision of 3.0, 0.0 recall of 4.0, inf precision of 4.0, 0.0 recall of 5.0, inf precision of 5.0, 200 perfect matches.
2023-05-11 05:20:27,731	__main__.sample_reviews_varied.ThreeCheat.NLTKWordTokenizer.1	INFO	Training sentiment analyzer: <ThreeCheat with <NLTKWordTokenizer> tokenizer>
2023-05-11 05:20:27,731	__main__.sample_reviews_varied.ThreeCheat.NLTKWordTokenizer.1	INFO	Training succeeded!
2023-05-11 05:20:27,731	__main__.sample_reviews_varied.ThreeCheat.NLTKWordTokenizer.1	INFO	Evaluating sentiment analyzer: <ThreeCheat with <NLTKWordTokenizer> tokenizer>
2023-05-11 05:20:27,793	__main__.sample_reviews_varied.ThreeCheat.NLTKWordTokenizer.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 1.2 mean absolute error, 2.0 mean squared error, 0.0 recall of 1.0, inf precision of 1.0, 0.0 recall of 2.0, inf precision of 2.0, 1.0 recall of 3.0, 0.2 precision of 3.0, 0.0 recall of 4.0, inf precision of 4.0, 0.0 recall of 5.0, inf precision of 5.0, 200 perfect matches.
2023-05-11 05:20:27,927	__main__.sample_reviews_varied.ThreeCheat.NLTKWordTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-11 05:20:27,927	__main__.sample_reviews_varied.ThreeCheat.NLTKWordTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 1.2 mean absolute error, 2.0 mean squared error, 0.0 recall of 1.0, inf precision of 1.0, 0.0 recall of 2.0, inf precision of 2.0, 1.0 recall of 3.0, 0.2 precision of 3.0, 0.0 recall of 4.0, inf precision of 4.0, 0.0 recall of 5.0, inf precision of 5.0, 200 perfect matches.
2023-05-11 05:23:06,291	__main__.sample_reviews_varied.ThreeCheat.PottsTokenizer.1	INFO	Training sentiment analyzer: <ThreeCheat with <PottsTokenizer> tokenizer>
2023-05-11 05:23:06,291	__main__.sample_reviews_varied.ThreeCheat.PottsTokenizer.1	INFO	Training succeeded!
2023-05-11 05:23:06,291	__main__.sample_reviews_varied.ThreeCheat.PottsTokenizer.1	INFO	Evaluating sentiment analyzer: <ThreeCheat with <PottsTokenizer> tokenizer>
2023-05-11 05:23:06,353	__main__.sample_reviews_varied.ThreeCheat.PottsTokenizer.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 1.2 mean absolute error, 2.0 mean squared error, 0.0 recall of 1.0, inf precision of 1.0, 0.0 recall of 2.0, inf precision of 2.0, 1.0 recall of 3.0, 0.2 precision of 3.0, 0.0 recall of 4.0, inf precision of 4.0, 0.0 recall of 5.0, inf precision of 5.0, 200 perfect matches.
2023-05-11 05:23:06,485	__main__.sample_reviews_varied.ThreeCheat.PottsTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-11 05:23:06,485	__main__.sample_reviews_varied.ThreeCheat.PottsTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 1.2 mean absolute error, 2.0 mean squared error, 0.0 recall of 1.0, inf precision of 1.0, 0.0 recall of 2.0, inf precision of 2.0, 1.0 recall of 3.0, 0.2 precision of 3.0, 0.0 recall of 4.0, inf precision of 4.0, 0.0 recall of 5.0, inf precision of 5.0, 200 perfect matches.
2023-05-11 05:25:50,794	__main__.sample_reviews_varied.ThreeCheat.PottsTokenizerWithNegation.1	INFO	Training sentiment analyzer: <ThreeCheat with <PottsTokenizerWithNegation> tokenizer>
2023-05-11 05:25:50,795	__main__.sample_reviews_varied.ThreeCheat.PottsTokenizerWithNegation.1	INFO	Training succeeded!
2023-05-11 05:25:50,795	__main__.sample_reviews_varied.ThreeCheat.PottsTokenizerWithNegation.1	INFO	Evaluating sentiment analyzer: <ThreeCheat with <PottsTokenizerWithNegation> tokenizer>
2023-05-11 05:25:50,861	__main__.sample_reviews_varied.ThreeCheat.PottsTokenizerWithNegation.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 1.2 mean absolute error, 2.0 mean squared error, 0.0 recall of 1.0, inf precision of 1.0, 0.0 recall of 2.0, inf precision of 2.0, 1.0 recall of 3.0, 0.2 precision of 3.0, 0.0 recall of 4.0, inf precision of 4.0, 0.0 recall of 5.0, inf precision of 5.0, 200 perfect matches.
2023-05-11 05:25:51,000	__main__.sample_reviews_varied.ThreeCheat.PottsTokenizerWithNegation	INFO	Reached target of 1 runs, moving on...
2023-05-11 05:25:51,000	__main__.sample_reviews_varied.ThreeCheat.PottsTokenizerWithNegation	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 1.2 mean absolute error, 2.0 mean squared error, 0.0 recall of 1.0, inf precision of 1.0, 0.0 recall of 2.0, inf precision of 2.0, 1.0 recall of 3.0, 0.2 precision of 3.0, 0.0 recall of 4.0, inf precision of 4.0, 0.0 recall of 5.0, inf precision of 5.0, 200 perfect matches.
2023-05-11 05:28:23,292	__main__.sample_reviews_varied.ThreeCheat.HuggingBertTokenizer.1	INFO	Training sentiment analyzer: <ThreeCheat with <HuggingBertTokenizer> tokenizer>
2023-05-11 05:28:23,293	__main__.sample_reviews_varied.ThreeCheat.HuggingBertTokenizer.1	INFO	Training succeeded!
2023-05-11 05:28:23,293	__main__.sample_reviews_varied.ThreeCheat.HuggingBertTokenizer.1	INFO	Evaluating sentiment analyzer: <ThreeCheat with <HuggingBertTokenizer> tokenizer>
2023-05-11 05:28:23,356	__main__.sample_reviews_varied.ThreeCheat.HuggingBertTokenizer.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 1.2 mean absolute error, 2.0 mean squared error, 0.0 recall of 1.0, inf precision of 1.0, 0.0 recall of 2.0, inf precision of 2.0, 1.0 recall of 3.0, 0.2 precision of 3.0, 0.0 recall of 4.0, inf precision of 4.0, 0.0 recall of 5.0, inf precision of 5.0, 200 perfect matches.
2023-05-11 05:28:23,492	__main__.sample_reviews_varied.ThreeCheat.HuggingBertTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-11 05:28:23,492	__main__.sample_reviews_varied.ThreeCheat.HuggingBertTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 1.2 mean absolute error, 2.0 mean squared error, 0.0 recall of 1.0, inf precision of 1.0, 0.0 recall of 2.0, inf precision of 2.0, 1.0 recall of 3.0, 0.2 precision of 3.0, 0.0 recall of 4.0, inf precision of 4.0, 0.0 recall of 5.0, inf precision of 5.0, 200 perfect matches.
2023-05-11 05:30:59,419	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.PlainTokenizer.1	INFO	Training sentiment analyzer: <NLTKSentimentAnalyzer with <PlainTokenizer> tokenizer>
2023-05-11 05:33:45,267	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.PlainTokenizer.1	INFO	Training succeeded!
2023-05-11 05:33:45,267	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.PlainTokenizer.1	INFO	Evaluating sentiment analyzer: <NLTKSentimentAnalyzer with <PlainTokenizer> tokenizer>
2023-05-11 05:36:08,901	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.PlainTokenizer.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 1.294 mean absolute error, 3.25 mean squared error, 0.295 recall of 1.0, 0.3959731543624161 precision of 1.0, 0.25 recall of 2.0, 0.33557046979865773 precision of 2.0, 0.215 recall of 3.0, 0.30935251798561153 precision of 3.0, 0.145 recall of 4.0, 0.3670886075949367 precision of 4.0, 0.715 recall of 5.0, 0.29545454545454547 precision of 5.0, 324 perfect matches.
2023-05-11 05:36:09,028	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.PlainTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-11 05:36:09,028	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.PlainTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 1.294 mean absolute error, 3.25 mean squared error, 0.295 recall of 1.0, 0.3959731543624161 precision of 1.0, 0.25 recall of 2.0, 0.33557046979865773 precision of 2.0, 0.215 recall of 3.0, 0.30935251798561153 precision of 3.0, 0.145 recall of 4.0, 0.3670886075949367 precision of 4.0, 0.715 recall of 5.0, 0.29545454545454547 precision of 5.0, 324 perfect matches.
2023-05-11 05:38:51,579	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.LowercaseTokenizer.1	INFO	Training sentiment analyzer: <NLTKSentimentAnalyzer with <LowercaseTokenizer> tokenizer>
2023-05-11 05:41:34,342	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.LowercaseTokenizer.1	INFO	Training succeeded!
2023-05-11 05:41:34,343	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.LowercaseTokenizer.1	INFO	Evaluating sentiment analyzer: <NLTKSentimentAnalyzer with <LowercaseTokenizer> tokenizer>
2023-05-11 05:43:55,712	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.LowercaseTokenizer.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 1.168 mean absolute error, 2.712 mean squared error, 0.45 recall of 1.0, 0.40358744394618834 precision of 1.0, 0.22 recall of 2.0, 0.3333333333333333 precision of 2.0, 0.205 recall of 3.0, 0.27702702702702703 precision of 3.0, 0.165 recall of 4.0, 0.35106382978723405 precision of 4.0, 0.66 recall of 5.0, 0.32754342431761785 precision of 5.0, 340 perfect matches.
2023-05-11 05:43:55,846	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.LowercaseTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-11 05:43:55,846	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.LowercaseTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 1.168 mean absolute error, 2.712 mean squared error, 0.45 recall of 1.0, 0.40358744394618834 precision of 1.0, 0.22 recall of 2.0, 0.3333333333333333 precision of 2.0, 0.205 recall of 3.0, 0.27702702702702703 precision of 3.0, 0.165 recall of 4.0, 0.35106382978723405 precision of 4.0, 0.66 recall of 5.0, 0.32754342431761785 precision of 5.0, 340 perfect matches.
2023-05-11 05:46:36,773	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.NLTKWordTokenizer.1	INFO	Training sentiment analyzer: <NLTKSentimentAnalyzer with <NLTKWordTokenizer> tokenizer>
2023-05-11 05:49:59,188	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.NLTKWordTokenizer.1	INFO	Training succeeded!
2023-05-11 05:49:59,188	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.NLTKWordTokenizer.1	INFO	Evaluating sentiment analyzer: <NLTKSentimentAnalyzer with <NLTKWordTokenizer> tokenizer>
2023-05-11 05:52:40,968	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.NLTKWordTokenizer.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 1.285 mean absolute error, 3.131 mean squared error, 0.395 recall of 1.0, 0.45664739884393063 precision of 1.0, 0.22 recall of 2.0, 0.2732919254658385 precision of 2.0, 0.15 recall of 3.0, 0.28846153846153844 precision of 3.0, 0.14 recall of 4.0, 0.34146341463414637 precision of 4.0, 0.69 recall of 5.0, 0.2875 precision of 5.0, 319 perfect matches.
2023-05-11 05:52:41,107	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.NLTKWordTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-11 05:52:41,107	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.NLTKWordTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 1.285 mean absolute error, 3.131 mean squared error, 0.395 recall of 1.0, 0.45664739884393063 precision of 1.0, 0.22 recall of 2.0, 0.2732919254658385 precision of 2.0, 0.15 recall of 3.0, 0.28846153846153844 precision of 3.0, 0.14 recall of 4.0, 0.34146341463414637 precision of 4.0, 0.69 recall of 5.0, 0.2875 precision of 5.0, 319 perfect matches.
2023-05-11 05:55:20,971	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.PottsTokenizer.1	INFO	Training sentiment analyzer: <NLTKSentimentAnalyzer with <PottsTokenizer> tokenizer>
2023-05-11 05:58:17,583	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.PottsTokenizer.1	INFO	Training succeeded!
2023-05-11 05:58:17,596	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.PottsTokenizer.1	INFO	Evaluating sentiment analyzer: <NLTKSentimentAnalyzer with <PottsTokenizer> tokenizer>
