2023-05-14 20:13:58,686	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.PottsTokenizerWithNegation.2	INFO	Evaluation results: Evaluation results: 1000 evaluated, 0.448 mean absolute error, 1.792 mean squared error, 0.914 recall of 1.0, 0.8688212927756654 precision of 1.0, 0.862 recall of 5.0, 0.9092827004219409 precision of 5.0, 888 perfect matches.
2023-05-14 20:14:01,170	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.PottsTokenizerWithNegation	INFO	Reached target of 1 runs, moving on...
2023-05-14 20:14:01,170	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.PottsTokenizerWithNegation	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 0.448 mean absolute error, 1.792 mean squared error, 0.914 recall of 1.0, 0.8688212927756654 precision of 1.0, inf recall of 2.0, inf precision of 2.0, inf recall of 3.0, inf precision of 3.0, inf recall of 4.0, inf precision of 4.0, 0.862 recall of 5.0, 0.9092827004219409 precision of 5.0, 888 perfect matches.
2023-05-14 20:16:39,400	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.HuggingBertTokenizer.1	INFO	Training sentiment analyzer: <TensorflowPolarSentimentAnalyzer with <HuggingBertTokenizer> tokenizer>
2023-05-14 20:23:10,924	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.HuggingBertTokenizer.1	INFO	Training succeeded!
2023-05-14 20:23:10,957	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.HuggingBertTokenizer.1	INFO	Evaluating sentiment analyzer: <TensorflowPolarSentimentAnalyzer with <HuggingBertTokenizer> tokenizer>
2023-05-14 20:24:41,737	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.HuggingBertTokenizer.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 0.496 mean absolute error, 1.984 mean squared error, 0.874 recall of 1.0, 0.8775100401606426 precision of 1.0, 0.878 recall of 5.0, 0.8745019920318725 precision of 5.0, 876 perfect matches.
2023-05-14 20:24:42,480	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.HuggingBertTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-14 20:24:42,481	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.HuggingBertTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 0.496 mean absolute error, 1.984 mean squared error, 0.874 recall of 1.0, 0.8775100401606426 precision of 1.0, inf recall of 2.0, inf precision of 2.0, inf recall of 3.0, inf precision of 3.0, inf recall of 4.0, inf precision of 4.0, 0.878 recall of 5.0, 0.8745019920318725 precision of 5.0, 876 perfect matches.
2023-05-14 20:26:55,379	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PlainTokenizer.1	INFO	Training sentiment analyzer: <TensorflowCategorySentimentAnalyzer with <PlainTokenizer> tokenizer>
2023-05-14 20:33:27,773	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PlainTokenizer.1	INFO	Training succeeded!
2023-05-14 20:33:27,795	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PlainTokenizer.1	INFO	Evaluating sentiment analyzer: <TensorflowCategorySentimentAnalyzer with <PlainTokenizer> tokenizer>
2023-05-14 20:34:53,013	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PlainTokenizer.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 0.472 mean absolute error, 1.888 mean squared error, 0.886 recall of 1.0, 0.878968253968254 precision of 1.0, 0.878 recall of 5.0, 0.8850806451612904 precision of 5.0, 882 perfect matches.
2023-05-14 20:34:53,503	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PlainTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-14 20:34:53,504	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PlainTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 0.472 mean absolute error, 1.888 mean squared error, 0.886 recall of 1.0, 0.878968253968254 precision of 1.0, inf recall of 2.0, inf precision of 2.0, inf recall of 3.0, inf precision of 3.0, inf recall of 4.0, inf precision of 4.0, 0.878 recall of 5.0, 0.8850806451612904 precision of 5.0, 882 perfect matches.
2023-05-14 20:37:15,186	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.LowercaseTokenizer.1	INFO	Training sentiment analyzer: <TensorflowCategorySentimentAnalyzer with <LowercaseTokenizer> tokenizer>
2023-05-14 20:43:14,232	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.LowercaseTokenizer.1	INFO	Training succeeded!
2023-05-14 20:43:14,258	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.LowercaseTokenizer.1	INFO	Evaluating sentiment analyzer: <TensorflowCategorySentimentAnalyzer with <LowercaseTokenizer> tokenizer>
2023-05-14 20:44:38,415	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.LowercaseTokenizer.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 0.488 mean absolute error, 1.952 mean squared error, 0.882 recall of 1.0, 0.875 precision of 1.0, 0.874 recall of 5.0, 0.8810483870967742 precision of 5.0, 878 perfect matches.
2023-05-14 20:44:39,987	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.LowercaseTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-14 20:44:39,988	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.LowercaseTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 0.488 mean absolute error, 1.952 mean squared error, 0.882 recall of 1.0, 0.875 precision of 1.0, inf recall of 2.0, inf precision of 2.0, inf recall of 3.0, inf precision of 3.0, inf recall of 4.0, inf precision of 4.0, 0.874 recall of 5.0, 0.8810483870967742 precision of 5.0, 878 perfect matches.
2023-05-14 20:47:01,036	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.NLTKWordTokenizer.1	INFO	Training sentiment analyzer: <TensorflowCategorySentimentAnalyzer with <NLTKWordTokenizer> tokenizer>
2023-05-14 20:53:19,134	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.NLTKWordTokenizer.1	INFO	Training succeeded!
2023-05-14 20:53:19,167	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.NLTKWordTokenizer.1	INFO	Evaluating sentiment analyzer: <TensorflowCategorySentimentAnalyzer with <NLTKWordTokenizer> tokenizer>
2023-05-14 20:54:46,893	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.NLTKWordTokenizer.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 0.428 mean absolute error, 1.712 mean squared error, 0.896 recall of 1.0, 0.8906560636182903 precision of 1.0, 0.89 recall of 5.0, 0.8953722334004024 precision of 5.0, 893 perfect matches.
2023-05-14 20:54:48,060	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.NLTKWordTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-14 20:54:48,061	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.NLTKWordTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 0.428 mean absolute error, 1.712 mean squared error, 0.896 recall of 1.0, 0.8906560636182903 precision of 1.0, inf recall of 2.0, inf precision of 2.0, inf recall of 3.0, inf precision of 3.0, inf recall of 4.0, inf precision of 4.0, 0.89 recall of 5.0, 0.8953722334004024 precision of 5.0, 893 perfect matches.
2023-05-14 20:57:59,733	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PottsTokenizer.1	INFO	Training sentiment analyzer: <TensorflowCategorySentimentAnalyzer with <PottsTokenizer> tokenizer>
2023-05-14 20:59:54,134	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PottsTokenizer.1	ERROR	Training failed, trying again with a different dataset...
2023-05-14 21:01:51,327	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PottsTokenizer.2	INFO	Training sentiment analyzer: <TensorflowCategorySentimentAnalyzer with <PottsTokenizer> tokenizer>
2023-05-14 21:02:10,879	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PottsTokenizer.2	ERROR	Training failed, trying again with a different dataset...
2023-05-14 21:03:59,530	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PottsTokenizer.3	INFO	Training sentiment analyzer: <TensorflowCategorySentimentAnalyzer with <PottsTokenizer> tokenizer>
2023-05-14 21:05:39,711	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PottsTokenizer.3	ERROR	Training failed, trying again with a different dataset...
2023-05-14 21:07:22,871	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PottsTokenizer.4	INFO	Training sentiment analyzer: <TensorflowCategorySentimentAnalyzer with <PottsTokenizer> tokenizer>
2023-05-14 21:13:19,605	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PottsTokenizer.4	INFO	Training succeeded!
2023-05-14 21:13:19,630	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PottsTokenizer.4	INFO	Evaluating sentiment analyzer: <TensorflowCategorySentimentAnalyzer with <PottsTokenizer> tokenizer>
2023-05-14 21:14:45,317	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PottsTokenizer.4	INFO	Evaluation results: Evaluation results: 1000 evaluated, 0.54 mean absolute error, 2.16 mean squared error, 0.886 recall of 1.0, 0.8502879078694817 precision of 1.0, 0.844 recall of 5.0, 0.8810020876826722 precision of 5.0, 865 perfect matches.
2023-05-14 21:14:45,701	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PottsTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-14 21:14:45,702	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PottsTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 0.54 mean absolute error, 2.16 mean squared error, 0.886 recall of 1.0, 0.8502879078694817 precision of 1.0, inf recall of 2.0, inf precision of 2.0, inf recall of 3.0, inf precision of 3.0, inf recall of 4.0, inf precision of 4.0, 0.844 recall of 5.0, 0.8810020876826722 precision of 5.0, 865 perfect matches.
2023-05-14 21:16:36,796	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PottsTokenizerWithNegation.1	INFO	Training sentiment analyzer: <TensorflowCategorySentimentAnalyzer with <PottsTokenizerWithNegation> tokenizer>
2023-05-14 21:22:47,855	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PottsTokenizerWithNegation.1	INFO	Training succeeded!
2023-05-14 21:22:47,882	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PottsTokenizerWithNegation.1	INFO	Evaluating sentiment analyzer: <TensorflowCategorySentimentAnalyzer with <PottsTokenizerWithNegation> tokenizer>
2023-05-14 21:24:25,687	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PottsTokenizerWithNegation.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 0.544 mean absolute error, 2.176 mean squared error, 0.89 recall of 1.0, 0.8460076045627376 precision of 1.0, 0.838 recall of 5.0, 0.8839662447257384 precision of 5.0, 864 perfect matches.
2023-05-14 21:24:26,362	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PottsTokenizerWithNegation	INFO	Reached target of 1 runs, moving on...
2023-05-14 21:24:26,363	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.PottsTokenizerWithNegation	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 0.544 mean absolute error, 2.176 mean squared error, 0.89 recall of 1.0, 0.8460076045627376 precision of 1.0, inf recall of 2.0, inf precision of 2.0, inf recall of 3.0, inf precision of 3.0, inf recall of 4.0, inf precision of 4.0, 0.838 recall of 5.0, 0.8839662447257384 precision of 5.0, 864 perfect matches.
2023-05-14 21:26:46,173	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.HuggingBertTokenizer.1	INFO	Training sentiment analyzer: <TensorflowCategorySentimentAnalyzer with <HuggingBertTokenizer> tokenizer>
2023-05-14 21:32:38,591	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.HuggingBertTokenizer.1	INFO	Training succeeded!
2023-05-14 21:32:38,627	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.HuggingBertTokenizer.1	INFO	Evaluating sentiment analyzer: <TensorflowCategorySentimentAnalyzer with <HuggingBertTokenizer> tokenizer>
2023-05-14 21:34:03,747	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.HuggingBertTokenizer.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 0.564 mean absolute error, 2.256 mean squared error, 0.858 recall of 1.0, 0.8597194388777555 precision of 1.0, 0.86 recall of 5.0, 0.8582834331337326 precision of 5.0, 859 perfect matches.
2023-05-14 21:34:04,168	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.HuggingBertTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-14 21:34:04,168	__main__.sample_reviews_polar.TensorflowCategorySentimentAnalyzer.HuggingBertTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 0.564 mean absolute error, 2.256 mean squared error, 0.858 recall of 1.0, 0.8597194388777555 precision of 1.0, inf recall of 2.0, inf precision of 2.0, inf recall of 3.0, inf precision of 3.0, inf recall of 4.0, inf precision of 4.0, 0.86 recall of 5.0, 0.8582834331337326 precision of 5.0, 859 perfect matches.
2023-05-14 21:37:26,122	__main__.sample_reviews_varied.ThreeCheat.PlainTokenizer.1	INFO	Training sentiment analyzer: <ThreeCheat with <PlainTokenizer> tokenizer>
2023-05-14 21:37:26,149	__main__.sample_reviews_varied.ThreeCheat.PlainTokenizer.1	INFO	Training succeeded!
2023-05-14 21:37:26,150	__main__.sample_reviews_varied.ThreeCheat.PlainTokenizer.1	INFO	Evaluating sentiment analyzer: <ThreeCheat with <PlainTokenizer> tokenizer>
2023-05-14 21:37:26,217	__main__.sample_reviews_varied.ThreeCheat.PlainTokenizer.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 1.2 mean absolute error, 2.0 mean squared error, 0.0 recall of 1.0, inf precision of 1.0, 0.0 recall of 2.0, inf precision of 2.0, 1.0 recall of 3.0, 0.2 precision of 3.0, 0.0 recall of 4.0, inf precision of 4.0, 0.0 recall of 5.0, inf precision of 5.0, 200 perfect matches.
2023-05-14 21:37:26,418	__main__.sample_reviews_varied.ThreeCheat.PlainTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-14 21:37:26,419	__main__.sample_reviews_varied.ThreeCheat.PlainTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 1.2 mean absolute error, 2.0 mean squared error, 0.0 recall of 1.0, inf precision of 1.0, 0.0 recall of 2.0, inf precision of 2.0, 1.0 recall of 3.0, 0.2 precision of 3.0, 0.0 recall of 4.0, inf precision of 4.0, 0.0 recall of 5.0, inf precision of 5.0, 200 perfect matches.
2023-05-14 21:40:24,519	__main__.sample_reviews_varied.ThreeCheat.LowercaseTokenizer.1	INFO	Training sentiment analyzer: <ThreeCheat with <LowercaseTokenizer> tokenizer>
2023-05-14 21:40:24,519	__main__.sample_reviews_varied.ThreeCheat.LowercaseTokenizer.1	INFO	Training succeeded!
2023-05-14 21:40:24,520	__main__.sample_reviews_varied.ThreeCheat.LowercaseTokenizer.1	INFO	Evaluating sentiment analyzer: <ThreeCheat with <LowercaseTokenizer> tokenizer>
2023-05-14 21:40:24,590	__main__.sample_reviews_varied.ThreeCheat.LowercaseTokenizer.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 1.2 mean absolute error, 2.0 mean squared error, 0.0 recall of 1.0, inf precision of 1.0, 0.0 recall of 2.0, inf precision of 2.0, 1.0 recall of 3.0, 0.2 precision of 3.0, 0.0 recall of 4.0, inf precision of 4.0, 0.0 recall of 5.0, inf precision of 5.0, 200 perfect matches.
2023-05-14 21:40:24,761	__main__.sample_reviews_varied.ThreeCheat.LowercaseTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-14 21:40:24,761	__main__.sample_reviews_varied.ThreeCheat.LowercaseTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 1.2 mean absolute error, 2.0 mean squared error, 0.0 recall of 1.0, inf precision of 1.0, 0.0 recall of 2.0, inf precision of 2.0, 1.0 recall of 3.0, 0.2 precision of 3.0, 0.0 recall of 4.0, inf precision of 4.0, 0.0 recall of 5.0, inf precision of 5.0, 200 perfect matches.
2023-05-14 21:43:30,577	__main__.sample_reviews_varied.ThreeCheat.NLTKWordTokenizer.1	INFO	Training sentiment analyzer: <ThreeCheat with <NLTKWordTokenizer> tokenizer>
2023-05-14 21:43:30,577	__main__.sample_reviews_varied.ThreeCheat.NLTKWordTokenizer.1	INFO	Training succeeded!
2023-05-14 21:43:30,577	__main__.sample_reviews_varied.ThreeCheat.NLTKWordTokenizer.1	INFO	Evaluating sentiment analyzer: <ThreeCheat with <NLTKWordTokenizer> tokenizer>
2023-05-14 21:43:30,642	__main__.sample_reviews_varied.ThreeCheat.NLTKWordTokenizer.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 1.2 mean absolute error, 2.0 mean squared error, 0.0 recall of 1.0, inf precision of 1.0, 0.0 recall of 2.0, inf precision of 2.0, 1.0 recall of 3.0, 0.2 precision of 3.0, 0.0 recall of 4.0, inf precision of 4.0, 0.0 recall of 5.0, inf precision of 5.0, 200 perfect matches.
2023-05-14 21:43:30,783	__main__.sample_reviews_varied.ThreeCheat.NLTKWordTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-14 21:43:30,783	__main__.sample_reviews_varied.ThreeCheat.NLTKWordTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 1.2 mean absolute error, 2.0 mean squared error, 0.0 recall of 1.0, inf precision of 1.0, 0.0 recall of 2.0, inf precision of 2.0, 1.0 recall of 3.0, 0.2 precision of 3.0, 0.0 recall of 4.0, inf precision of 4.0, 0.0 recall of 5.0, inf precision of 5.0, 200 perfect matches.
2023-05-14 21:46:39,423	__main__.sample_reviews_varied.ThreeCheat.PottsTokenizer.1	INFO	Training sentiment analyzer: <ThreeCheat with <PottsTokenizer> tokenizer>
2023-05-14 21:46:39,453	__main__.sample_reviews_varied.ThreeCheat.PottsTokenizer.1	INFO	Training succeeded!
2023-05-14 21:46:39,454	__main__.sample_reviews_varied.ThreeCheat.PottsTokenizer.1	INFO	Evaluating sentiment analyzer: <ThreeCheat with <PottsTokenizer> tokenizer>
2023-05-14 21:46:39,519	__main__.sample_reviews_varied.ThreeCheat.PottsTokenizer.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 1.2 mean absolute error, 2.0 mean squared error, 0.0 recall of 1.0, inf precision of 1.0, 0.0 recall of 2.0, inf precision of 2.0, 1.0 recall of 3.0, 0.2 precision of 3.0, 0.0 recall of 4.0, inf precision of 4.0, 0.0 recall of 5.0, inf precision of 5.0, 200 perfect matches.
2023-05-14 21:46:39,682	__main__.sample_reviews_varied.ThreeCheat.PottsTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-14 21:46:39,682	__main__.sample_reviews_varied.ThreeCheat.PottsTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 1.2 mean absolute error, 2.0 mean squared error, 0.0 recall of 1.0, inf precision of 1.0, 0.0 recall of 2.0, inf precision of 2.0, 1.0 recall of 3.0, 0.2 precision of 3.0, 0.0 recall of 4.0, inf precision of 4.0, 0.0 recall of 5.0, inf precision of 5.0, 200 perfect matches.
2023-05-14 21:49:57,959	__main__.sample_reviews_varied.ThreeCheat.PottsTokenizerWithNegation.1	INFO	Training sentiment analyzer: <ThreeCheat with <PottsTokenizerWithNegation> tokenizer>
2023-05-14 21:49:57,986	__main__.sample_reviews_varied.ThreeCheat.PottsTokenizerWithNegation.1	INFO	Training succeeded!
2023-05-14 21:49:57,986	__main__.sample_reviews_varied.ThreeCheat.PottsTokenizerWithNegation.1	INFO	Evaluating sentiment analyzer: <ThreeCheat with <PottsTokenizerWithNegation> tokenizer>
2023-05-14 21:49:58,052	__main__.sample_reviews_varied.ThreeCheat.PottsTokenizerWithNegation.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 1.2 mean absolute error, 2.0 mean squared error, 0.0 recall of 1.0, inf precision of 1.0, 0.0 recall of 2.0, inf precision of 2.0, 1.0 recall of 3.0, 0.2 precision of 3.0, 0.0 recall of 4.0, inf precision of 4.0, 0.0 recall of 5.0, inf precision of 5.0, 200 perfect matches.
2023-05-14 21:49:58,215	__main__.sample_reviews_varied.ThreeCheat.PottsTokenizerWithNegation	INFO	Reached target of 1 runs, moving on...
2023-05-14 21:49:58,216	__main__.sample_reviews_varied.ThreeCheat.PottsTokenizerWithNegation	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 1.2 mean absolute error, 2.0 mean squared error, 0.0 recall of 1.0, inf precision of 1.0, 0.0 recall of 2.0, inf precision of 2.0, 1.0 recall of 3.0, 0.2 precision of 3.0, 0.0 recall of 4.0, inf precision of 4.0, 0.0 recall of 5.0, inf precision of 5.0, 200 perfect matches.
2023-05-14 21:53:16,148	__main__.sample_reviews_varied.ThreeCheat.HuggingBertTokenizer.1	INFO	Training sentiment analyzer: <ThreeCheat with <HuggingBertTokenizer> tokenizer>
2023-05-14 21:53:16,161	__main__.sample_reviews_varied.ThreeCheat.HuggingBertTokenizer.1	INFO	Training succeeded!
2023-05-14 21:53:16,162	__main__.sample_reviews_varied.ThreeCheat.HuggingBertTokenizer.1	INFO	Evaluating sentiment analyzer: <ThreeCheat with <HuggingBertTokenizer> tokenizer>
2023-05-14 21:53:16,226	__main__.sample_reviews_varied.ThreeCheat.HuggingBertTokenizer.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 1.2 mean absolute error, 2.0 mean squared error, 0.0 recall of 1.0, inf precision of 1.0, 0.0 recall of 2.0, inf precision of 2.0, 1.0 recall of 3.0, 0.2 precision of 3.0, 0.0 recall of 4.0, inf precision of 4.0, 0.0 recall of 5.0, inf precision of 5.0, 200 perfect matches.
2023-05-14 21:53:16,368	__main__.sample_reviews_varied.ThreeCheat.HuggingBertTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-14 21:53:16,368	__main__.sample_reviews_varied.ThreeCheat.HuggingBertTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 1.2 mean absolute error, 2.0 mean squared error, 0.0 recall of 1.0, inf precision of 1.0, 0.0 recall of 2.0, inf precision of 2.0, 1.0 recall of 3.0, 0.2 precision of 3.0, 0.0 recall of 4.0, inf precision of 4.0, 0.0 recall of 5.0, inf precision of 5.0, 200 perfect matches.
2023-05-14 21:56:40,377	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.PlainTokenizer.1	INFO	Training sentiment analyzer: <NLTKSentimentAnalyzer with <PlainTokenizer> tokenizer>
2023-05-14 21:59:51,287	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.PlainTokenizer.1	INFO	Training succeeded!
2023-05-14 21:59:51,305	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.PlainTokenizer.1	INFO	Evaluating sentiment analyzer: <NLTKSentimentAnalyzer with <PlainTokenizer> tokenizer>
2023-05-14 22:02:42,216	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.PlainTokenizer.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 1.107 mean absolute error, 2.545 mean squared error, 0.535 recall of 1.0, 0.4592274678111588 precision of 1.0, 0.37 recall of 2.0, 0.3627450980392157 precision of 2.0, 0.185 recall of 3.0, 0.30327868852459017 precision of 3.0, 0.11 recall of 4.0, 0.36065573770491804 precision of 4.0, 0.675 recall of 5.0, 0.35526315789473684 precision of 5.0, 375 perfect matches.
2023-05-14 22:02:42,985	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.PlainTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-14 22:02:42,986	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.PlainTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 1.107 mean absolute error, 2.545 mean squared error, 0.535 recall of 1.0, 0.4592274678111588 precision of 1.0, 0.37 recall of 2.0, 0.3627450980392157 precision of 2.0, 0.185 recall of 3.0, 0.30327868852459017 precision of 3.0, 0.11 recall of 4.0, 0.36065573770491804 precision of 4.0, 0.675 recall of 5.0, 0.35526315789473684 precision of 5.0, 375 perfect matches.
2023-05-14 22:09:24,327	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.LowercaseTokenizer.1	INFO	Training sentiment analyzer: <NLTKSentimentAnalyzer with <LowercaseTokenizer> tokenizer>
2023-05-14 22:12:45,028	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.LowercaseTokenizer.1	INFO	Training succeeded!
2023-05-14 22:12:45,065	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.LowercaseTokenizer.1	INFO	Evaluating sentiment analyzer: <NLTKSentimentAnalyzer with <LowercaseTokenizer> tokenizer>
2023-05-14 22:15:40,317	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.LowercaseTokenizer.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 1.376 mean absolute error, 3.58 mean squared error, 0.295 recall of 1.0, 0.4338235294117647 precision of 1.0, 0.275 recall of 2.0, 0.3125 precision of 2.0, 0.135 recall of 3.0, 0.28421052631578947 precision of 3.0, 0.14 recall of 4.0, 0.45161290322580644 precision of 4.0, 0.705 recall of 5.0, 0.2655367231638418 precision of 5.0, 310 perfect matches.
2023-05-14 22:15:41,229	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.LowercaseTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-14 22:15:41,229	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.LowercaseTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 1.376 mean absolute error, 3.58 mean squared error, 0.295 recall of 1.0, 0.4338235294117647 precision of 1.0, 0.275 recall of 2.0, 0.3125 precision of 2.0, 0.135 recall of 3.0, 0.28421052631578947 precision of 3.0, 0.14 recall of 4.0, 0.45161290322580644 precision of 4.0, 0.705 recall of 5.0, 0.2655367231638418 precision of 5.0, 310 perfect matches.
2023-05-14 22:20:59,783	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.NLTKWordTokenizer.1	INFO	Training sentiment analyzer: <NLTKSentimentAnalyzer with <NLTKWordTokenizer> tokenizer>
2023-05-14 22:24:54,706	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.NLTKWordTokenizer.1	INFO	Training succeeded!
2023-05-14 22:24:54,726	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.NLTKWordTokenizer.1	INFO	Evaluating sentiment analyzer: <NLTKSentimentAnalyzer with <NLTKWordTokenizer> tokenizer>
2023-05-14 22:28:15,815	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.NLTKWordTokenizer.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 1.305 mean absolute error, 3.255 mean squared error, 0.28 recall of 1.0, 0.35 precision of 1.0, 0.28 recall of 2.0, 0.3027027027027027 precision of 2.0, 0.16 recall of 3.0, 0.3368421052631579 precision of 3.0, 0.14 recall of 4.0, 0.358974358974359 precision of 4.0, 0.715 recall of 5.0, 0.2966804979253112 precision of 5.0, 315 perfect matches.
2023-05-14 22:28:16,905	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.NLTKWordTokenizer	INFO	Reached target of 1 runs, moving on...
